tpl_name,raw_num_node,raw_num_class,raw_num_edge,num_node,num_class,num_edge
com.google.guava,15594,1796,13,15596,1796,179385
com.google.guava,17129,1990,13,17131,1990,212693
com.google.guava,17129,1990,13,17131,1990,212691
com.google.guava,17526,2072,13,17528,2072,189595
com.google.guava,17601,2085,13,17603,2085,191428
com.google.guava,20151,2538,13,20212,2538,219696
com.google.guava,19197,2265,13,19200,2265,221911
com.google.guava,19299,2269,13,19302,2269,223944
com.google.guava,19324,2282,13,19327,2282,227527
com.google.guava,20657,2609,13,20719,2609,238477
com.google.guava,19347,2289,13,19350,2289,227702
com.google.guava,19348,2291,13,19351,2291,227934
com.google.guava,20697,2619,13,20759,2619,238668
com.google.guava,19357,2288,13,19360,2288,227966
com.google.guava,19560,2300,13,19563,2300,234064
com.google.guava,20929,2639,13,20992,2639,245522
com.google.guava,19491,2291,13,19494,2291,228702
com.google.guava,19510,2291,13,19513,2291,231158
com.google.guava,19518,2295,13,19521,2295,231777
com.google.guava,21044,2653,13,21107,2653,250714
com.google.guava,21082,2659,13,21145,2659,251021
com.google.guava,19587,2297,13,19592,2297,231517
com.google.guava,19583,2293,13,19588,2293,232873
com.google.guava,19683,2315,13,19687,2315,239185
com.google.guava,21698,2765,13,21766,2765,255514
com.google.guava,21750,2778,13,21818,2778,257459
com.google.guava,21843,2816,13,21912,2816,256779
com.google.inject,7153,926,13,7221,926,20567
com.google.zxing,4850,497,13,4853,497,12555
com.ineunet,5783,554,173,5787,554,6521
com.j256.ormlite,5751,459,13,5751,459,7661
com.jcraft,4484,445,13,4485,445,7588
com.kobakei,4798,399,13,4800,399,2981
com.koushikdutta.async,9479,1034,13,9479,1034,12705
com.leanplum,12030,1123,13,12033,1123,21864
com.makeramen,6386,492,13,6386,492,4441
com.mikepenz,4798,405,13,4817,405,3506
com.mikepenz,6985,577,13,6991,577,4894
com.mikepenz,9623,852,13,9678,852,8312
com.mobidevelop.robovm,2067,204,13,2074,204,847
com.naver.nid,9723,829,13,9732,829,8907
com.nineoldandroids,7094,569,13,7094,569,6706
com.nostra13.universalimageloader,9147,845,13,9147,845,8045
com.nuance,21708,2781,4742,21708,2781,108210
com.optimizely.ab,4265,522,13,4280,522,7035
com.orhanobut,3732,314,13,3732,314,1567
com.otaliastudios,10819,1101,13,10849,1101,14850
com.paypal.sdk,13572,1282,13,13579,1282,38129
com.pubnub,7044,907,13,7069,907,14196
com.qaprosoft,3249,368,13,3268,368,1131
com.revenuecat.purchases,2275,194,13,2277,194,997
com.rmt.android,9391,757,13,9391,757,9728
com.rudderstack.android.integration,7644,590,13,7667,590,4941
com.scottyab,5287,405,13,5287,405,3112
com.segment.analytics.android,6882,537,13,6891,537,4492
com.squareup.leakcanary,9384,843,13,9388,843,6690
com.squareup.retrofit2,2019,207,13,2027,207,821
com.stripe,3333,301,13,3335,301,1242
com.sylversky.library,7876,641,13,7883,641,7407
com.teamagam.androidslidinguppanel,7027,548,13,7039,548,5005
com.unity3d.ads,12599,1311,13,12622,1311,21723
com.urbanairship.android,1965,175,13,1965,175,714
commons-codec,2415,212,13,2415,212,1483
commons-collections,7230,722,13,7230,722,90909
commons-io,3510,314,13,3510,314,3776
commons-io,3679,335,13,3679,335,4729
commons-io,4531,403,13,4532,403,6574
commons-io,4637,407,13,4638,407,6740
commons-io,4719,411,13,4720,411,7105
commons-io,4990,435,13,4991,435,7994
commons-logging,3070,284,13,3070,284,2845
de.golfgl.gdxgameanalytics,2409,235,13,2415,235,1178
de.hdodenhof,6306,488,13,6306,488,4236
eu.codlab,1965,175,13,1965,175,714
io.grpc,2414,268,13,2432,268,1007
io.intercom.android,15860,2032,13,15967,2032,31156
io.micrometer,2683,301,13,2709,301,1363
io.realm,1990,189,13,1990,189,732
io.segment.analytics.android,6993,542,13,7004,542,4619
io.segment.analytics.android,4740,388,13,4749,388,2884
io.segment.analytics.android,8996,759,13,8999,759,7474
io.segment.analytics.android,6887,538,13,6896,538,4496
io.sentry,5052,488,13,5059,488,4176
io.vertx,15732,1967,13738,15867,1967,65067
it.sephiroth.android.library.imagezoom,6606,517,13,6607,517,4507
javax.mail,3641,369,13,3641,369,713
javax.persistence,4303,441,13,4303,441,713
jp.wasabeef,1964,174,13,1964,174,713
me.grantland,6648,520,13,6648,520,4482
me.zhanghai.android.materialprogressbar,6676,568,13,6686,568,4955
net.minidev,2751,239,13,2751,239,2748
com.amazonaws,9244,1120,13,9359,1120,18654
com.amazonaws,8698,1067,13,8813,1067,15551
com.facebook.android,14164,1381,13,14188,1381,23727
com.google.guava,21750,2778,13,21818,2778,257459
com.magnet.mmx.ext,11945,1345,13,11951,1345,30200
com.socialize,9997,855,13,9997,855,8014
com.tencent.mm.opensdk,6107,587,13,6107,587,6237
